,sim,k,h,Z12,Zcom12,Z23,Zcom23,e1,e2,e3,m1,m2,m3,probstability
51,51.0,0.17445403938916937,0.027421449579299186,0.14878110746999904,0.08619456401493467,0.1263329896557962,0.15346033960815716,0.04203407546072547,0.1765960015295587,0.12401197202432114,1.662525356508281e-05,1.4627551317047976e-05,1.4588307980994016e-05,0.2627023756504059
52,52.0,-0.013711874503208323,-0.0367855866660861,0.07409456926141329,0.05077358075347096,0.23108903621689209,0.270235071074548,0.08802199777894713,0.03925805508121698,0.2633743454759568,6.192042421944571e-06,4.698465221601861e-06,1.8202816468548294e-05,0.0015742292162030935
53,53.0,-0.0693520377029167,0.028817060054388124,0.021259643019091244,0.08937075194184628,0.24868874281648432,0.11977936950950605,0.09083189456459721,0.07510078617248285,0.2224507472784415,2.70128406349611e-05,8.487146175074407e-06,1.164908976712485e-05,0.0006449146312661469
54,54.0,-0.08526225986159656,-0.05907022676231009,0.0893440502900101,0.04779715840320717,0.16983669105568983,0.15948357095164034,0.047751340809463326,0.10372533271316683,0.18107123784973142,2.0881283531379038e-05,1.0453822535432884e-05,2.0871383864605308e-05,0.0026496336795389652
55,55.0,-0.0034348206049020944,0.014746153129365731,0.20734414283429545,0.18344126638880306,0.059940891180727485,0.024623652569172847,0.29980889893093066,0.015140905676430415,0.06092073896563975,2.1053304143658294e-05,1.5367029414475274e-05,1.042614896972253e-05,0.000599012419115752
56,56.0,-0.026812282511280598,0.010449500217452473,0.07940234713045945,0.05770946211458576,0.3009833536707015,0.1742727593011764,0.12819531273759785,0.028776562481631865,0.32081388946734474,1.617451210722542e-05,3.423816036789536e-05,3.217156879004484e-05,0.0
57,57.0,0.006927339474442453,0.007281036773126901,0.02466331173499635,0.015530552726418654,0.13100176143448292,0.1435014188952202,0.029673681559048648,0.01004995167579401,0.15409300547584542,7.336452429181866e-06,6.020765637228203e-06,1.6161719521064915e-05,0.9053043723106384
58,58.0,-0.14271105972395828,-0.0670431369876474,0.1529759433801179,0.0512906059545287,0.1260127275555344,0.12697249907595623,0.04764348477742423,0.15767443922424346,0.09327744004532523,1.9003617842109645e-05,1.5098958107031037e-05,1.0069262414571624e-05,0.3508071303367615
59,59.0,0.13368843437476455,-0.05175065906051219,0.11114489022026995,0.12949618330363635,0.25584745508225376,0.09310969438360278,0.09088528676748805,0.14335525173070254,0.17553531561139588,9.967548949706897e-06,2.804681608038278e-05,6.597201683997625e-06,0.0026366424281150103
60,60.0,0.07226847519506226,0.05678041677009553,0.20071676202546898,0.1261707588729052,0.0717448781329712,0.06066397476509455,0.2190970680089123,0.09190619258572881,0.007855169307407461,4.259188170735033e-05,2.506332151945571e-05,1.7151000169524323e-05,0.005487637594342232
61,61.0,-0.10879757096355128,0.013985659476015206,0.12958446155438863,0.17021577291411083,0.040554363161799376,0.111661729607073,0.22929096411437858,0.10969279884544851,0.08505407927081272,1.1656547276520705e-05,9.500465264747513e-06,2.1594968985981897e-05,0.007576670963317156
62,62.0,0.07086407586715382,0.050617691023216935,0.09861009851360061,0.02438940513594697,0.2360896060386671,0.120640403076078,0.053143886802614906,0.0870854057407301,0.22685408411022523,2.7159943185807903e-05,1.1219644496864858e-05,1.1263293063966565e-05,0.0020667933858931065
63,63.0,-0.015799218101004205,-0.03275524885134014,0.06577657555516027,0.05625124061862613,0.16256602389010366,0.21940812125466744,0.07135860011206398,0.03636649034367103,0.2118919608000643,4.980170670369909e-05,1.1862105686112735e-05,4.117557120012241e-05,0.00048766183317638934
64,64.0,0.03538262254123746,0.048003759602771534,0.23192789655997906,0.15930113531408593,0.30608393999216826,0.228572213615622,0.29206513984123417,0.059634645248348425,0.300493078520465,1.3967249140644059e-05,1.0738931432047294e-05,2.150059060294419e-05,0.0
65,65.0,-0.0012287428250481532,-0.0012901977312159425,0.17563654319992184,0.21930630227443756,0.17834083144111118,0.10456711372746098,0.2604869454073679,0.0017816899606110156,0.2021161430273606,6.99127703924191e-05,1.601763174860636e-05,1.2467358677682223e-05,0.003848034655675292
66,66.0,0.0015044373901676495,0.0034777964898180815,0.025925195003289176,0.024546502230642583,0.30100893553332614,0.35092707191093825,0.03609392721121038,0.00378924798416855,0.3381170882748557,9.698480455437136e-06,4.796738819625383e-06,1.94757863388991e-05,0.0036716540344059467
67,67.0,-0.06850572642901082,-0.02665530990482704,0.1690336368112626,0.04654225865510231,0.09543556290333759,0.026898363465006597,0.18404200128198073,0.07350877566446636,0.053602152282866404,1.0312623892462488e-05,2.2184074170589185e-05,1.8837737930813005e-05,0.9206704497337341
68,68.0,-0.024657289711510415,0.0733228008487142,0.07702642271777209,0.00250119819277707,0.13899114555927983,0.016291586264167372,0.024780945855779484,0.07735770847315451,0.0976238408193075,3.7834756233410715e-05,1.3437268198159638e-05,9.016299379416231e-06,0.25630849599838257
69,69.0,0.024050448031161128,0.010166457280332572,0.01028989384209758,0.025099260390120625,0.02520794421679874,0.018153252412805184,0.01587146159907469,0.026110934570260202,0.013860425365982526,1.4049151526350673e-05,2.8150043114798634e-05,1.647849396614753e-05,0.9629101157188416
70,70.0,-0.044424674224113586,0.03525536149862545,0.23226282474739632,0.2041351465681667,0.15843956732336045,0.07429820479242433,0.2841869118981038,0.05671412693780434,0.15624177326410107,5.252010115276727e-05,1.918096820538031e-05,1.5195578201381345e-05,0.0
71,71.0,-0.0008579726375783749,0.00021636581685218563,0.009675091337112408,0.002988723010865322,0.2705639521668354,0.08730513496031506,0.013761461208531252,0.0008848340033787733,0.30579513856948853,1.0846756266001792e-05,3.707365888384368e-05,1.2218178811673046e-05,0.006761307828128338
72,72.0,-0.024225554637313945,0.023589930722925166,0.02155867545016495,0.015118136715459415,0.1010039913230736,0.149021571514036,0.00731316230159007,0.033813641167403014,0.14267056905139067,3.0446229177987568e-05,1.126249570211393e-05,3.733021316185797e-05,0.14493592083454132
73,73.0,-0.005884221968739287,0.011749198673141186,0.09463879056213516,0.09241592462279392,0.13690644259558735,0.06673229576632715,0.13873195548711792,0.013140309647734206,0.14617245359392236,3.91766742941418e-05,2.253156949131492e-05,1.7176103255528337e-05,0.00042607198702171445
74,74.0,0.02879418639847832,0.0620331521792019,0.21541699920515606,0.07836465996236956,0.0929956885761705,0.15700244598464025,0.2477899726051731,0.0683901830648108,0.16201066056532146,5.95843289499031e-06,8.174222652949802e-06,1.3803986877604291e-05,0.9732802510261536
75,75.0,-0.007785980447649637,-0.028506261543971626,0.11876655082276502,0.15390136970390839,0.14721459598710981,0.10578190006705769,0.21144354412244065,0.029550438892586656,0.14561459052581308,1.679081379756752e-05,9.580462339365345e-06,1.7822941213799556e-05,0.0014851862797513604
76,76.0,-0.05756231355648267,-0.06845900158777217,0.09223890711087145,0.12442305334598792,0.06706090155840196,0.0818861205223486,0.1903324224749547,0.08944302566645104,0.07089548512187563,1.1781449046932823e-05,2.60257184235642e-05,2.2379683483174077e-05,0.8348233699798584
77,77.0,0.009280452300220125,0.014908545608041633,0.1370552884058773,0.06217354708548948,0.17446249491012294,0.09687222907595637,0.21435508042538579,0.017561079894007615,0.1865200601933756,1.4451205713466323e-05,5.1886885245689074e-05,4.6865715573906654e-05,0.00010982879757648334
78,78.0,0.014283571468928934,-0.02710920448608467,0.05203351001843165,0.012571921688543585,0.20305433181043975,0.030211401319028653,0.04612690553179856,0.03064195460110784,0.22106914773360517,3.096820413342886e-05,4.512539754430152e-05,4.115140213568566e-06,0.0022227903828024864
79,79.0,0.07141774789049614,0.02032571531340151,0.20314512494236348,0.13359826455037077,0.1483185753835626,0.05158210813055439,0.24690936343047465,0.07425381752308706,0.12844353891026392,1.6399025611417948e-05,1.2721038313359611e-05,7.131903467936423e-06,0.887816309928894
80,80.0,0.00946607556118286,0.026697312188658992,0.23528412304632926,0.1353688143871382,0.05252194368641236,0.026987047662366714,0.332830672683718,0.02832583740383933,0.04168129976066375,1.691669343811764e-05,2.69193031632149e-05,5.1870041712318986e-05,0.31392088532447815
81,81.0,-0.04903388732532588,0.19733907255934136,0.12719346357043368,0.17565397229575616,0.1490505634725352,0.13858891782372448,0.05001325121751676,0.20333969525110868,0.004581289503937577,1.2223396548584342e-05,2.8035108987822685e-05,1.9835817091141505e-05,0.01282833144068718
82,82.0,-0.023038577042814368,-0.02060462813675767,0.2212259227232523,0.14312551012780872,0.1986570075959516,0.21710272225580482,0.3379734095612456,0.030908360241393575,0.24697245871083678,6.679918114780673e-06,1.2118991321719965e-05,2.4258295216485627e-05,0.003141381312161684
83,83.0,0.014017630873164613,0.09388078901136486,0.15852536303472395,0.020027259746123852,0.07519190899429308,0.03876916110749968,0.12938714841287743,0.09492152822564912,0.011574378795488968,1.5255607933453851e-05,1.9706104327299228e-05,3.16270850326648e-05,0.002371854381635785
84,84.0,0.043620162339864425,-0.04138322920996632,0.1944657839451648,0.22169721414378327,0.17613633149364233,0.14539246866435537,0.3059043259274165,0.060127283510904905,0.219234183702562,4.4738907231991616e-05,2.3615651117839214e-05,2.0785026348309366e-05,0.0023214942775666714
85,85.0,0.02304038112945195,-0.09489171535391709,0.1752132347894752,0.1191305737860158,0.20396841524432502,0.23495924305933008,0.1702842041033211,0.09764884436284553,0.2439898210704558,2.8488704021820787e-05,8.96226680258641e-06,2.303008191934054e-05,0.005941041279584169
86,86.0,-0.054560214352588975,0.1068264355632702,0.07828520812173644,0.09442372723307466,0.09086813317907828,0.21732023827676802,0.023912315424887597,0.11995292545558851,0.2011926803809206,8.075755257553463e-06,1.4287832088116576e-05,2.9025364854016524e-05,0.4349735379219055
87,87.0,0.007424175973674285,-0.0070078998101541015,0.006562797110639699,0.010913149782605065,0.1359149557044929,0.07259019022101325,0.01143054388581175,0.010209262884128335,0.14813026017353706,5.350141846339339e-05,1.2764458394888784e-05,1.0182982321718809e-05,0.07267047464847565
88,88.0,0.021652689703226057,-0.0238748251097656,0.13030431448920912,0.12069924988886961,0.2092222219165427,0.1351443848284827,0.19916705298199372,0.03223113782363393,0.2584431195346146,2.9160984843427284e-05,2.4404641415631517e-05,1.4770016803758757e-05,0.0003283559635747224
89,89.0,0.0007599331682573692,0.20422827362612897,0.11127133437849382,0.152156678468008,0.1431921053284816,0.12790153161458692,0.07452751077122367,0.20422968747645193,0.007013462903389721,2.2371698596904873e-05,2.286084166957352e-05,2.1532205806014463e-05,0.06642842292785645
90,90.0,0.13350543126209036,0.05248378555252587,0.12026780159853664,0.06109310124459329,0.19970246601211084,0.13900182776966594,0.02261246086596642,0.14345120397682362,0.1384483694427273,1.591343617621453e-05,1.1970102251043882e-05,7.079365206326925e-05,0.0
91,91.0,0.11712148964185515,-0.017090659506964458,0.09836444495803545,0.14440991877742143,0.10147120704282266,0.1316183866858349,0.1693459205494519,0.11836187721690704,0.1196740354709128,1.8667227710191956e-05,1.0837050757038585e-05,2.7271622096566518e-05,0.7626829147338867
92,92.0,0.0036590171111551785,0.010989929789025422,0.19192567559975568,0.13088068152869628,0.05116849595878636,0.05245658794389807,0.272006302595551,0.011583046360411183,0.05302006778810656,8.54864486485664e-06,9.883689817079033e-06,3.908356806025846e-05,0.3643956482410431
93,93.0,-0.16209114614063863,-0.010304412194395575,0.12762815349371925,0.0991375912065334,0.11523561149511671,0.16100021131368564,0.03981278364405836,0.1624183504652657,0.1383042010170378,2.155416751422594e-05,2.483775464318411e-05,1.1814767202609578e-05,0.02314581349492073
94,94.0,0.01322496172487868,-0.0341977513969133,0.1109206485358835,0.09428660398986405,0.023333094162600945,0.017823674455680807,0.13393463481484458,0.036665867141383576,0.01181478367028269,1.8428401502042547e-05,6.995449299576964e-06,3.2269080017689176e-05,0.9959333539009094
95,95.0,0.11934925343700116,0.14457635104816577,0.1503792405393251,0.11310257527303734,0.2998853898400571,0.22989430363471758,0.009053893091261547,0.18747417309691486,0.21885564132541724,4.5433006733394285e-06,5.7564771251067065e-06,4.0116103537621666e-05,0.014662745408713818
96,96.0,0.05663636797854402,-0.09481740858381724,0.07021867702986856,0.09229905684246827,0.03372544159654797,0.12341568463275793,0.06582762367813098,0.11044464291377643,0.09964914082634722,6.663608395300058e-06,9.629998939782297e-06,9.31233630120435e-06,0.8336446285247803
97,97.0,0.08690836254924952,0.04617064668551118,0.23286830193761435,0.12766756507658764,0.2860670629923512,0.10027494916962876,0.23536877952197918,0.0984113412994158,0.24731620360797235,1.8676829227041693e-05,1.0001494013668058e-05,1.0626936564590675e-05,0.0
98,98.0,0.16795832889041823,-0.038509020388823624,0.10851403578691887,0.12562778785357617,0.12654148529405937,0.17012795225439797,0.12442133694790826,0.1723164092446472,0.14545159448405753,3.6106376165420505e-05,5.370522346101358e-06,1.4319287253155544e-05,0.005244639702141285
99,99.0,0.00043013850101781805,-0.0005322332577262765,0.20853563593949223,0.22346634121677547,0.14728094056804308,0.12013182772115537,0.3098756180329185,0.0006843181794222484,0.16861002019915397,1.585961855535272e-05,7.463350769913078e-06,1.0315981585129785e-05,0.029831869527697563
100,100.0,0.0941078061778205,0.04998214968042101,0.11017422623019645,0.06926476721339879,0.06131897787662474,0.07133310532662546,0.04474741785920611,0.10655747026970112,0.017240014637902708,9.599542712569828e-06,2.1261541755211352e-05,2.3684467616885276e-05,0.8976059556007385
101,101.0,-0.08458341284234107,-0.13025153564794248,0.18023668743085502,0.03479944058627258,0.14026041419957058,0.1404420578737795,0.09112046722739632,0.15530555774570703,0.13516724020338192,3.887189331771075e-05,1.3124485260651218e-05,2.171878101575962e-05,0.027651743963360786
102,102.0,-0.05957613975446618,0.15420352187877795,0.2130570018897343,0.05193085509432042,0.2680637282725068,0.04114579709410745,0.13962556870054424,0.1653119553688191,0.1774221735755406,2.9283480787669545e-05,1.866352696940879e-05,1.7859450088711567e-05,0.003650479484349489
103,103.0,-0.13825634309999427,0.08121469960243569,0.12002780063460156,0.11849651371209681,0.1146970526350157,0.1297407777200783,0.011759108275934719,0.16034538920373484,0.04940626527382654,1.3973724304962146e-05,2.5367250543901475e-05,1.2354111121416982e-05,0.24702931940555573
104,104.0,-0.025826671622625388,0.014211005098332183,0.12822998106874262,0.08901616820652808,0.3023492292764499,0.025448918204658482,0.16241997420051463,0.029478290876639147,0.3195028428261615,1.812550530627409e-05,1.333941137799244e-05,2.1657948525443322e-06,0.00018834184447769076
