,sim,k,h,Z12,Zcom12,Z23,Zcom23,e1,e2,e3,m1,m2,m3,probstability
26,26.0,0.001798334694201274,0.0030493386103667705,0.06429693437374118,0.07965183211616414,0.14228482855233826,0.18359817999540098,0.099853349641726,0.003540123392346874,0.17981823977351044,7.202245247771339e-06,2.2309766915205396e-06,1.4353051244145056e-05,0.0
27,27.0,0.007005536772757897,-0.0024446243165840583,0.05131746435653957,0.015066605468385293,0.006041813258002515,0.005892551282093473,0.0815434342146169,0.007419820316132811,0.00598439701211908,1.080894747442827e-06,9.492536504526775e-06,1.1376775866083786e-05,0.04412752389907837
28,28.0,0.006422582712695275,-0.03421510664236246,0.03698980860950207,0.04252951536525406,0.077472506129757,0.07861483483009474,0.05544535187803857,0.0348126857804687,0.08658767468380862,5.509535670019526e-06,3.5949101551916397e-06,1.4212417451493372e-05,0.0004088968562427908
29,29.0,-0.010053972347680228,0.01542067940375643,0.057774215126332455,0.05755387875355364,0.10697781759049399,0.11774262157029122,0.10408743785295979,0.018408685809730048,0.12125028728948065,3.7846111703883284e-06,5.255206591392279e-06,2.9494840496695323e-05,0.0
30,30.0,0.07670907082979522,-0.0946499457191523,0.08384479258646804,0.08119295730588484,0.13069715285922084,0.08778042690695512,0.03247293218762181,0.12183141537472598,0.05997603290051198,1.2325332004992723e-05,1.646792515875467e-05,4.904151708309684e-06,0.0
31,31.0,0.042866770609150416,0.03526592928278192,0.10331073364860921,0.03034757159491377,0.1303361312137504,0.0034858596253419328,0.10483806511345375,0.055508970361876624,0.11670048205676509,1.0877965693070924e-05,2.1850241858091015e-05,1.141981113560128e-05,0.0
32,32.0,-0.022588520471088492,0.06887454433690895,0.06739499401608672,0.07541306154888584,0.11091031114787137,0.042199380494425315,0.09019521535855701,0.0724840955982043,0.08716754511252055,1.4140375482418287e-06,1.1419094521681552e-05,4.351734668685841e-06,4.096932752872817e-05
33,33.0,-0.005994516699428732,-0.004850052821395529,0.006045557970670179,0.004256398314943341,0.00813493678422258,0.0064957308630817275,0.00042002263257376646,0.007710852276503336,0.007752116145880075,3.4928206084745494e-06,4.305434060407964e-06,8.309142692988857e-06,0.9097742438316345
34,34.0,-0.04287578515572936,-0.07402826364445794,0.054561467879419887,0.06982896215122618,0.09395659152337549,0.017262219172397224,0.06609660844304423,0.08554833003006918,0.04820741397839101,7.915672172063899e-06,7.343309262514117e-06,1.2114604827071987e-05,0.0011189822107553482
35,35.0,-0.011107968359412296,0.021295242409649067,0.04557938227022732,0.037778495121854175,0.05656950016561256,0.04764444158672767,0.07580863738199513,0.02401820789233495,0.05581486974262285,3.4544371245651297e-06,7.394271448506406e-06,2.890035561101976e-05,0.0011307541280984879
36,36.0,-0.011234884312955837,-0.029022239584864856,0.08929053570869289,0.11987319792443892,0.018460494029788044,0.05644523610016439,0.12413549076970533,0.031120941760280935,0.047398020353106377,8.9395997943225e-06,3.743924848753789e-07,1.4764081034837531e-05,0.00040700743556953967
37,37.0,-0.02455075831826625,-0.00025695877393364515,0.009270495689344687,0.03341714338892843,0.012148899241631008,0.014675550565791892,0.03783303005395983,0.024552103001849374,0.01009121200651813,6.848342910966321e-06,5.2656501654882796e-06,1.7634207953050393e-05,0.12116357684135437
38,38.0,-0.004964832631252277,0.0010559096881061377,0.11411161414245662,0.1322320714829709,0.021994934830776646,0.013715819822745093,0.165947280816132,0.005075875129057433,0.02376266542506897,9.654263884021994e-06,2.80618368098324e-06,4.185253964981587e-06,0.0
