,sim,k,h,Z12,Zcom12,Z23,Zcom23,e1,e2,e3,m1,m2,m3,probstability
53,53.0,-0.02514764804434482,-0.033960120371128694,0.08360841519024845,0.01817273349423441,0.07264250159176051,0.07834843100742916,0.07963990987146329,0.04225747244906858,0.12437987677457617,5.672869258714447e-06,6.843607960081044e-06,4.173533190966056e-06,0.0
54,54.0,-0.0019301287728524337,0.001954643438486905,0.0006327459656533987,0.002645866777456769,0.07160203841410602,0.038025815707950515,0.0022350032315156462,0.0027470034676739586,0.09179610989094525,6.472745756319657e-06,7.368331732787752e-06,4.436859888691704e-06,0.0621739886701107
55,55.0,-0.002948618439535333,0.00015006129441631096,0.003109352794030794,0.004368255583895971,0.002211749898255697,0.0012175118345889484,0.005842398945127979,0.0029524344351822074,0.0010769661837712649,1.917882133081699e-06,1.6168510469128762e-06,6.047832006607032e-06,0.9852338433265686
56,56.0,0.011491207049805078,-0.014301673756062587,0.014164631953465746,0.009338503769571283,0.08073121007293882,0.06949810947161253,0.002583166991176181,0.018346272419386432,0.11554314577925204,4.0262844669445596e-06,4.0094712431624544e-06,3.611844575677885e-06,0.0032362095080316067
57,57.0,0.05132863645453967,0.01696773639206467,0.06107104575932239,0.013679221978942242,0.03900735236639354,0.01762532756618842,0.03311050317501189,0.05406045688442611,0.0027147250643761293,1.617446412585779e-05,5.940739420382853e-06,1.3353784846424661e-05,0.0043116370216012
58,58.0,0.001472804466192761,0.0009863943200488336,0.03827920958029308,0.03082189679226505,0.004702325642465181,0.004122680088161899,0.058035170720884335,0.0017726045103919666,0.005452986775219754,3.8475583561016765e-06,4.033483179088124e-06,8.554943232524543e-06,0.18974995613098145
59,59.0,-0.001132358685779872,0.0004533831826450169,0.0013271056684332403,0.002495065936487602,0.017424991430092462,0.013924660363156363,0.0033347791470091518,0.0012197510006417063,0.02130817258285956,4.370687289624562e-06,3.7438255605248233e-06,5.672579110254598e-06,0.17831650376319885
60,60.0,0.0003919139789477407,0.0029272516318399216,0.0017723847664118185,0.0020655319432979625,0.0021978305350566244,0.0019335138468460447,0.001987464564770975,0.0029533707324012224,0.0017207915055846212,5.31517102485647e-06,1.6542424384882442e-06,1.4383662423988835e-05,0.9779831171035767
61,61.0,0.005319921156443755,0.023446588692534954,0.02073522485335332,0.0060202732231712346,0.01340586775003386,0.006271447833091795,0.007644865055796015,0.024042547336496727,0.004477034467373548,3.7998889165476947e-06,9.676555289924155e-07,2.2023054925324484e-05,0.4036605954170227
62,62.0,0.01726832715902244,0.006521420640613489,0.012548739293869666,0.015534837248630721,0.035623732390001404,0.017862171334400507,0.002103364430821947,0.018458712036403074,0.036098696182694984,1.7907918680638633e-06,5.469109547030936e-06,5.276626351010519e-06,0.15516479313373566
63,63.0,0.02167765889517736,0.015833958634171755,0.019361205700814444,0.017277158456822157,0.04307933186413185,0.010902302929442389,0.0040439976617082304,0.0268446482786481,0.032911188039718826,9.603730586218202e-06,1.3651232792066918e-05,6.920120754897934e-06,0.8860354423522949
64,64.0,0.04917957689144925,0.084776107619665,0.07521283210501255,0.07175518614237061,0.07368868838899918,0.042090227064587586,0.0029356820320383505,0.09800826090877744,0.008597631515631827,3.31194258468912e-06,7.465860484636305e-06,1.0371597825045418e-05,0.0
65,65.0,0.0012566422818048335,-0.0003352285242792843,0.03564665100441428,0.031207029068946134,0.02417065460253566,0.030645001115050176,0.052373550608132015,0.0013005875548805336,0.030384442071001983,3.2326573959456688e-06,2.4607919485468354e-06,1.521374418911125e-05,0.1782214492559433
66,66.0,-0.009330865345705588,0.012123988856024951,0.013060739720651032,0.009013836136454553,0.01067424850229317,0.00433484072230002,0.007895107026888424,0.015298893877686277,0.0010211520936958887,4.086655146962524e-06,4.634362077229861e-06,1.4325035194610858e-05,0.6235538125038147
67,67.0,-0.009922260432561851,-0.0047589591240691405,0.09740051455315771,0.05022999586161615,0.05877635160479284,0.07711187098755458,0.14497223688704863,0.011004496537149867,0.07464266849205535,2.122001360139695e-06,4.730783179633067e-06,3.319291356999933e-05,0.0
68,68.0,0.0017746313283836404,-0.00380286127812684,0.046379718560226754,0.05223318353307186,0.07388935388631734,0.03624909659527131,0.06545750014740942,0.004196554569209983,0.09168129578001037,1.6061963103734677e-05,4.390920431208511e-06,2.7054847051033737e-06,0.00027309032157063484
69,69.0,-0.019630609483220516,0.014898071491099278,0.1148336637573261,0.07410877332332626,0.01934249716259445,0.008079322565787545,0.14441817066096987,0.02464372867154263,0.00434608655620178,4.967584358719845e-06,4.013066561367933e-06,7.659212950569148e-06,0.0
70,70.0,-0.028467588493299785,0.03629141412218914,0.03557123655281857,0.0025828778969026606,0.03300231374812644,0.001986981762220662,0.0026715808751928425,0.04612450903383237,0.002030918500666791,1.4788988241304832e-05,4.9827519656611335e-08,6.210293403519546e-06,0.9588093757629395
71,71.0,0.0017500573318541754,-0.004526352872033852,0.004009064626075696,0.010883696334266934,0.005547216856437165,0.009214521153163084,0.011471037313710726,0.004852893053318367,0.009156634861927217,1.0288591682479965e-05,1.2907946626718368e-06,4.757467405850746e-06,0.9193148016929626
72,72.0,-0.0042528293226229376,0.003622639581488193,0.015969847585997808,0.02686218274373476,0.12417866037578029,0.1431035069196926,0.029867582808007068,0.005586597782615679,0.16095264413374194,1.5608493376602336e-05,2.609913321348927e-06,8.386211761053207e-06,0.00018005409219767898
73,73.0,0.07744867635860099,-0.021834372896766683,0.05802156211296901,0.04029214192565582,0.05220347510993857,0.018641108261270887,0.027094481082859383,0.08046761652673937,0.004689996092965948,3.70495234942017e-06,2.3354083586976944e-06,1.3078975605156443e-05,0.001933759544044733
74,74.0,-0.046963471266490364,-0.03346244504231971,0.029134825040064972,0.04760332038603558,0.03879251664592237,0.027155035914032576,0.021417127564174798,0.05766543905675854,0.018184035065080487,2.8039356526211544e-06,5.020242993765517e-06,1.2370589215813773e-05,0.2739209830760956
75,75.0,-0.0024442254815134398,-0.004688654478911688,0.04712725369826513,0.04073313145948407,0.0028819444261246915,0.007199552598750416,0.066864734409442,0.005287505936365295,0.007531724465150198,7.651810225261423e-06,5.245843032833361e-06,6.482404555163993e-06,0.0013454791624099016
76,76.0,-0.0011199460756163922,0.0008977896607390263,0.010274611571050116,0.009727796641834638,0.03896779650682951,0.04052331341113592,0.013857623633153454,0.0014353764270108567,0.050400260429365615,7.538928904363836e-06,3.203932521441643e-06,7.450642463623081e-06,0.12411350011825562
77,77.0,0.006171290879854843,-0.011578665213380064,0.011292365767554647,0.004090990488498917,0.01626414510686596,0.015354896740852797,0.0022301356276434757,0.013120606664606524,0.020837802371944075,5.638410652268008e-06,3.869696455001976e-06,3.852487451003146e-06,0.41660207509994507
78,78.0,0.002076610511988625,-0.009209021470420398,0.016316278963555485,0.0005387131626735956,0.12145514175265565,0.07877839004150128,0.013896523756019977,0.009440253580342296,0.14506333217082706,6.506340086048251e-06,9.607455280763261e-06,1.0634350130209187e-05,0.00028743446455337107
79,79.0,-0.025535685211422462,-0.02606439134926665,0.06379617299433918,0.035770088379875095,0.025980719762698144,0.039019351764550146,0.05621853399891165,0.036488679280354694,0.037338939383406156,8.881707747095346e-06,2.8699954262756107e-06,8.0031668440527e-06,0.0008954048389568925
80,80.0,0.06191804253048388,-0.04015595393722536,0.056260802892065837,0.024267963619962585,0.05229286469557443,0.028235341613676353,0.0019911979431047077,0.07379935384144888,0.0025615657420467366,4.75983564421005e-06,2.425217691128064e-06,4.5866914954402155e-06,0.0008361560176126659
81,81.0,0.021561151501170047,0.04002875283489772,0.0485321542929515,0.07349975411822095,0.029795135987512555,0.03789848480060414,0.12071774162857765,0.04546629859108546,0.0015674405600063068,2.8077902086459754e-06,6.59131488765656e-06,2.1001047725755144e-06,0.010765878483653069
82,82.0,0.04695558439598509,0.003260903634788903,0.033604710635745036,0.027230595385412275,0.03034043313382177,0.04211629311951154,0.003116279591605192,0.04706867746690847,0.037274096829097235,4.207025062251108e-06,4.718406974950888e-06,3.2222519930472097e-06,0.3520028591156006
83,83.0,-0.0025807272390831843,-0.0019085810701747355,0.004711178258147848,0.0015806480467178243,0.0016350171997839564,0.00189976091179685,0.004056337632903119,0.0032098029198029047,0.001488230152101131,1.1091338011307317e-06,2.0654190461752257e-06,1.4396241684160722e-05,0.8960744142532349
84,84.0,-0.03580406203882497,0.01320412358975937,0.033198312237711046,0.017894282873857095,0.03147042444409255,0.01289844112096173,0.007271678494019847,0.038161233447749916,0.007724975749411816,3.1169607081188325e-06,3.587583335452436e-06,5.694091606954545e-06,0.9433643221855164
85,85.0,0.019822683366059267,0.07043736271009667,0.051685703533675346,0.017092517231393115,0.02891840779389299,0.05103286461365647,0.007933963519952836,0.07317349821748827,0.036795150304808566,1.0475902847576893e-05,2.0890534852101046e-06,7.116437564241887e-06,0.00026977452216669917
86,86.0,-0.0018399783048826893,0.009613536616493322,0.007438899219901959,0.003352307104883332,0.01355028310550855,0.006150795441127852,0.0012425176911953844,0.009788033839290547,0.009618922384969539,6.606536717437107e-06,3.310170373309383e-06,1.1154732688706264e-06,0.9364068508148193
87,87.0,-0.06844045380677267,-0.05393612679757614,0.06495679193685257,0.058575463126025636,0.05793059363674951,0.035250942053962495,0.001105009149343645,0.08713897802476911,0.0043941620503683675,2.424708440803754e-06,4.163574840307254e-06,8.607468911909184e-06,0.00020799986668862402
88,88.0,-0.01204868566149523,0.00011294041071749806,0.013636663335584588,0.012555740748405108,0.008058943521407768,0.00792553523816666,0.007570991409019947,0.012049214982972699,0.001149450115312351,4.501432766403425e-07,1.0432884012885012e-05,7.724962362236224e-06,0.7900630831718445
89,89.0,-0.003967188328708449,-0.002176547366952529,0.010517967524660006,0.008939932855180004,0.003967963084692657,0.0023663357828709575,0.017466731671190113,0.0045250349916910616,0.0013426393382110092,3.3177313013654494e-06,5.550475597054071e-06,4.47830688040599e-06,0.9928775429725647
90,90.0,-0.0019354123316266498,0.0019535781361360053,0.006047177449401419,0.005956464581744023,0.009673563413449462,0.01151718490128021,0.006845862053335528,0.002749961531985699,0.010207681123731131,5.692928018234106e-06,7.534956377241473e-07,1.5772492837496498e-05,0.49538466334342957
91,91.0,-0.0017744550403585785,-0.0010403674566062612,0.0007231152839588052,0.0016274251193860987,0.009646370150954849,0.015692694434510553,0.001390916368628991,0.002056952876227199,0.01362709206274883,1.2309665351868553e-06,5.582174225799178e-07,1.2345303128037272e-05,0.9531285166740417
92,92.0,0.02361683282060564,-0.017457988263831603,0.08756431160412219,0.025717043461120935,0.036318908182072764,0.0306685332389792,0.09831727023323121,0.029368965706958728,0.043142624411851474,4.754772694056355e-06,6.845926474388017e-06,6.108984945158494e-06,0.0
93,93.0,0.012537170605986477,0.003486799880024127,0.020917711531790367,0.010792069662114046,0.008300817673218835,0.0067898208378057556,0.018576709393342085,0.013013009652149942,0.0017592800241800184,4.917738886335464e-06,2.0925067053587608e-06,3.0403372666596928e-06,0.9879336953163147
94,94.0,0.0006038384623203766,-0.0011045564580773124,0.07679770220913829,0.05485494246434272,0.10068369206117331,0.06855605672771288,0.11406583671851815,0.001258835119329666,0.12799360019215494,4.510163393967313e-06,5.566975074467926e-06,5.258842969503167e-06,0.004352235235273838
95,95.0,-0.0024828050475680075,-0.0054685549074009075,0.018842935890213526,0.01535719591036072,0.004478443034793718,0.009927705195936234,0.026517824269136542,0.006005781687631322,0.010312718923053271,4.363215402311059e-06,3.5982906870898415e-06,6.7941212913162534e-06,0.23182950913906097
96,96.0,-0.0009797110485394614,0.0013598617060527592,0.06963978206209977,0.041375765489792944,0.002395285376857684,0.0017468872155117741,0.10581345842510734,0.0016760243429673125,0.002452698659474385,2.464992651512925e-06,4.629498386489832e-06,7.4536564754995056e-06,0.0011084999423474073
97,97.0,-0.0008454170410897163,0.0013874794141352936,0.10841245068639656,0.09099321075992478,0.05805996135362064,0.055530454043057245,0.16113124857891165,0.001624755088625393,0.07441495245668694,3.0385164667628976e-06,2.7079832343083294e-06,5.169041681990079e-06,0.0
98,98.0,-0.009722624579616415,-0.02514697146352105,0.018126011079282984,0.02551147968324243,0.014533556657395245,0.01650348199607427,0.003370073654410772,0.02696107569262219,0.006376259484746281,9.346019146173393e-07,5.135946343086234e-06,7.3020986335836865e-06,0.8970301747322083
99,99.0,0.0018659584482304853,0.00155445251620286,0.08120112906708025,0.07085480942867367,0.0025742071563862033,0.0010352990123449347,0.11892947702556617,0.0024286052696253714,0.0014286556858235057,6.2728381208572665e-06,4.777702770592989e-06,4.5295512274127185e-06,0.00031677979859523475
100,100.0,-0.029735774075811686,-0.02149245292504338,0.025317257832092786,0.024169442367350007,0.025888040895731927,0.020292092198981725,0.003516084976472136,0.036689805022961354,0.0054867574879756,3.469786655802035e-06,4.953679437246414e-06,5.235307985797777e-06,0.96995609998703
101,101.0,-0.011439807285381631,-0.003852289459326326,0.025869712212160164,0.014440365460196183,0.011423546468946482,0.0012085470092485613,0.033231466921043555,0.01207101175565277,0.004197674644382691,1.582487678580598e-06,2.459159051310144e-06,8.150918433590441e-06,0.5247759819030762
102,102.0,-0.05054085653646062,-0.02474141859905563,0.03980846282399107,0.021438801768700094,0.03870460963854178,0.017624583029771802,0.003655558460325866,0.05627180442933024,0.010592578089950233,6.294862667409233e-06,3.1376102147116417e-06,1.2089611745055534e-05,0.5504729151725769
103,103.0,-0.0015947354237654467,-0.0021659854593074333,0.017664537660388748,0.021889152835653822,0.0038385394557617076,0.0031744928421045863,0.02515970148886553,0.002689734946373637,0.0033396585589686332,7.4318633357157806e-06,1.2234239842743504e-06,7.49490017023209e-06,0.34226158261299133
