,runstring,instability_time,shadow_instability_time,Stable,Mstar,Z12,Z23,mu1,mu2,mu3,e1,e2,e3,h1,h2,h3,k1,k2,k3,ecom,spockprob
598,0000598.bin,9058233.331932204,94751115.05405276,False,0.907,0.005993116177224383,0.13948654383606157,2.2921760861999998e-05,1.1217793587e-05,1.386527142e-06,0.06302112711622515,0.05071500594321271,0.17552316622712213,-0.005188870000000176,0.0013809900000000073,-0.17286487999999983,0.06280715000000006,0.050696200000000004,0.030432140000000104,0.058521947150369354,0.5356681942939758
599,0000599.bin,1000000000.0,999999999.9999996,True,0.907,0.006200851810702889,0.04999116800361825,2.3983738778999996e-05,1.5544957428e-05,7.83203421e-07,0.07183433206887803,0.06901673524103306,0.08797064792204604,-0.019837369999999917,-0.012167150000000373,-0.0721853400000007,-0.0690409300000003,-0.0679357799999996,-0.05028032999999982,0.07055770586869883,0.8206711411476135
600,0000600.bin,1000000000.0,999999999.999999,True,0.907,0.005897984596347201,0.137998494329301,2.4499720244999997e-05,8.621315703e-06,2.3784060299999998e-07,0.0724991003352911,0.05951563116928865,0.21841678851466878,-0.07248125000000004,-0.05909712000000003,-0.21841575999999965,-0.0016087099999998718,-0.007045619999999942,0.0006702900000000656,0.07012680901582527,0.8611252903938293
601,0000601.bin,625216.7870544619,6870745.3651639735,False,0.907,0.005941330010196795,0.12523620508667505,2.0214253058999997e-05,1.2936680756999999e-05,2.421273855e-06,0.09325901773477203,0.07935581246616609,0.10239770945274161,-0.0912788700000001,-0.07599262000000007,0.09542578999999947,-0.019115760000000183,-0.022857530000000265,-0.037137709999999866,0.07616879817051327,0.3418843448162079
602,0000602.bin,414241.046875018,4916237.325215707,False,0.907,0.006212159731247661,0.13754054357281661,2.2440229812e-05,1.1822880069e-05,3.096093e-09,0.09938890445661881,0.08613891378807258,0.17843720447166495,-0.09209262000000012,-0.07654498999999992,0.03266227999999996,-0.03737784999999972,-0.03950667000000015,-0.1754223799999999,0.09472766798951629,0.4180574119091034
603,0000603.bin,1000000000.0,1000000000.0000002,True,0.907,0.00575384192240733,0.10469234006687775,2.2246533309e-05,1.0448782344000002e-05,5.497171679999999e-06,0.06267976193207678,0.05375374682753398,0.10813333512449566,-0.05801453000000023,-0.04654174999999998,0.08687742000000026,-0.023729029999999884,-0.02689481000000039,-0.06438270000000033,0.04565545885708416,0.6890876293182373
604,0000604.bin,999000000.0145438,999000000.0145438,True,0.907,0.006307205087508675,0.12729389495465576,2.5330458152999998e-05,1.3677451787999999e-05,1.39243104e-07,0.01138802298909239,0.018448486460460517,0.147333118493822,0.010040149999999895,0.014810229999999825,-0.14732484999999998,-0.005374239999999897,-0.011000170000000007,-0.001560889999999972,0.013339059469114364,0.9664226770401001
605,0000605.bin,999000000.0255713,999000000.0255713,True,0.907,0.006002978436073781,0.03206961334608929,2.3951654726999997e-05,1.1507721225e-05,1.538554017e-06,0.018915547217802205,0.015843429301921834,0.05070320883571872,-0.017381670000000172,-0.009823930000000182,-0.008477279999998973,-0.0074615999999999155,-0.01242998999999967,-0.04998951000000022,0.018194650346762684,0.9331211447715759
606,0000606.bin,25691851.25107285,45312544.07049013,False,0.907,0.006649353248459009,0.13923869475172743,2.7797428659e-05,1.488025539e-05,1.2550227689999997e-06,0.039253803042911616,0.0372218336814204,0.14753922484650644,0.030340939999999754,0.03359077000000037,-0.14743585999999995,0.02490559000000024,0.016035119999999934,0.005521780000000059,0.03392234471890694,0.4554705023765564
607,0000607.bin,1000000000.0,1000000000.0,True,0.907,0.006303599302913296,0.03893609400018622,2.5832932124999998e-05,1.0975475511e-05,1.8438278859000004e-05,0.045774097676526494,0.040854870294437504,0.03943906785791268,-0.034763109999999965,-0.02484571999999992,0.02904867000000058,-0.02977908999999984,-0.032431630000000246,-0.026676110000000138,0.031447075662099845,0.7138057351112366
608,0000608.bin,1000000000.0,999999999.9999996,True,0.907,0.0062356885931283195,0.12362724238484057,2.1742281561e-05,1.6067848797e-05,7.25257533e-07,0.012949735290638172,0.01911985603110039,0.16258706515800359,0.002314399999999917,0.00798274000000004,0.15994290999999966,-0.012741240000000004,-0.017373680000000155,-0.02920307000000016,0.016820165805577502,0.6394221782684326
609,0000609.bin,1967413.231955631,2361079.660599976,False,0.907,0.005983724905625136,0.14881189348770058,2.1493774302e-05,9.154801656e-06,5.2978926e-07,0.08549419420321919,0.06980810196038939,0.14586690795082666,-0.08390626999999974,-0.06922961000000012,0.07789943000000012,0.016401070000000007,0.008968400000000184,-0.12332410000000008,0.07775479874774849,0.24448075890541077
610,0000610.bin,999000000.0300248,999000000.0300248,True,0.907,0.00616696401450172,0.048551354359695084,2.3773312563e-05,1.1460081633e-05,4.727890167e-06,0.05506813227134532,0.04158168747602858,0.06445487856951161,-0.050927119999999854,-0.03953025000000017,-0.040880119999999825,0.020950599999999958,0.012899459999999932,-0.04983219000000001,0.047590779981577694,0.7368996739387512
611,0000611.bin,1000000000.0,1000000000.0,True,0.907,0.006242236027752908,0.09808170948593986,2.5242641424e-05,1.2548218683e-05,4.34828394e-07,0.029179633236900093,0.02729342831440927,0.13469455551803264,-0.02126032000000028,-0.013138670000000031,-0.1330854999999999,-0.01998623999999982,-0.023922929999999936,-0.020757480000000095,0.029117327961530576,0.9436111450195312
612,0000612.bin,1000000000.0,1000000000.0,True,0.907,0.00593104459043791,0.13059949980997884,2.1957596661e-05,1.4678823159e-05,5.1327275999999996e-08,0.060969612974642554,0.04671491395645399,0.1969594241427873,-0.05320530999999996,-0.04165258000000004,-0.19568695999999972,0.0297739600000001,0.0211505499999999,0.02235236999999999,0.05542664043393996,0.9163673520088196
613,0000613.bin,3494440.6842508325,6057007.059701815,False,0.907,0.006368946966317667,0.15283719024971762,2.3397198825e-05,1.2457335891000001e-05,8.60356497e-07,0.07584357058021088,0.060851792870758904,0.1669884379908405,-0.07480125000000017,-0.060626040000000325,0.0514000299999991,0.012530770000000153,0.005236790000000404,-0.15888100999999963,0.06730576639414512,0.18277975916862488
614,0000614.bin,1000000000.0,1000000000.0,True,0.907,0.006411654135296982,0.11071241140882006,2.7227633432999997e-05,1.4114931830999998e-05,2.7031504499999997e-07,0.03136223501314034,0.035583408912685674,0.16359793651380877,0.03043163000000069,0.033078069999999966,0.11567291999999921,-0.007583250000000239,-0.013115650000000015,-0.11568949999999996,0.03346332865612072,0.9501455426216125
615,0000615.bin,1000000000.0,999999999.9999994,True,0.907,0.006434603957151811,0.11817982725448922,2.8053413388e-05,1.2204534342e-05,1.514776263e-06,0.019943450214408586,0.022626990070382463,0.14788304863004448,-0.008005649999999935,-0.001141859999999705,-0.14786654000000035,-0.01826610999999986,-0.022598159999999718,-0.0022096199999999265,0.021947062505439284,0.8208901882171631
616,0000616.bin,1000000000.0,1000000000.0,True,0.907,0.006066659652891503,0.004127367845048392,2.1911308419e-05,1.269491223e-05,2.1014624631000002e-05,0.08394371085783918,0.07515358842707699,0.06191803876675983,-0.062255130000000214,-0.04991415999999976,-0.04455827999999959,-0.05631025999999983,-0.05618397000000004,-0.042993060000000125,0.07354830133024745,0.7398339509963989
617,0000617.bin,999000000.0111513,426000000.0104483,True,0.907,0.006074283104017093,0.027385438544376296,2.1425903499e-05,1.3678058393999998e-05,5.570258693999999e-06,0.0553850887666139,0.042237425324535276,0.0340061173325638,-0.05295139000000002,-0.04128283999999994,-0.009742849999999765,0.01623755999999997,0.008929009999999914,0.03258056000000001,0.045989757435381105,0.919083833694458
618,0000618.bin,1090323.6289285591,1941342.8533166738,False,0.907,0.005698971265027747,0.1440247660349623,1.8463428984e-05,1.0026383366999999e-05,4.05077673e-07,0.09831234833247948,0.08092043075723268,0.13281639373233162,-0.09317481999999991,-0.07765644000000049,0.05119582999999965,0.03136511999999996,0.022750680000000283,-0.1225527699999999,0.08968396882936437,0.27677884697914124
619,0000619.bin,1000000000.0,999999999.9999992,True,0.907,0.00660009907335574,0.07814827224895793,2.7496615146e-05,1.2856116272999997e-05,2.504318817e-06,0.03123817366403497,0.02670820239265294,0.08291399043696414,0.013484999999999768,0.01862038000000028,0.008363209999999757,0.02817762000000025,0.019147050000000047,-0.0824911299999999,0.024040178234490606,0.9133508801460266
620,0000620.bin,999000000.0105268,999000000.0105268,True,0.907,0.006302527065128481,0.05431692541106061,2.3662480842e-05,1.3811643845999998e-05,2.3281688429999997e-06,0.05427014703135812,0.04005405439926495,0.09703007025808205,-0.03461666000000018,-0.024686919999999942,-0.08215871999999964,0.04179636000000019,0.031541769999999664,0.05162149999999999,0.051566966883853226,0.9330795407295227
621,0000621.bin,999000000.0132236,999000000.0132236,True,0.907,0.006579325295991561,0.06786563824498232,2.8568806266e-05,1.3764049299000001e-05,4.69825356e-07,0.029481849705423772,0.02871562996175104,0.06488158018505415,0.02298933999999994,0.026836590000000382,-0.03932630000000014,0.018457239999999958,0.010216889999999678,-0.051604859999999995,0.02793565566360498,0.9357553720474243
622,0000622.bin,999000000.0048387,999000000.0048387,True,0.907,0.0062315931293265335,0.09527618205581517,2.4323504205e-05,1.2928053137999999e-05,8.036955927e-06,0.05975567307047075,0.04766320133746462,0.11933097003159733,-0.005122470000007755,0.001750110000000352,-0.1170259799999999,0.059535709999999194,0.04763105999999988,0.02334096000000008,0.054784923806974715,0.6830999255180359
623,0000623.bin,5052316.1372960415,28818451.37074961,False,0.907,0.005604675939392302,0.14829447227311662,2.1467693247e-05,9.646104468e-06,8.81731851e-07,0.08278102382462554,0.06778688376725756,0.19909152435452676,-0.0222862400000002,-0.014179590000000056,-0.1955736300000003,0.07972466000000009,0.06628725999999988,0.037261110000000035,0.07846510184754057,0.502064049243927
624,0000624.bin,1000000000.0,1000000000.0000004,True,0.907,0.005685943101818714,0.13254828651876294,2.0100928848e-05,1.3765463712000001e-05,2.50906656e-07,0.06645376626902404,0.05194690562467134,0.20242004644668632,-0.057793589999999846,-0.046064910000000125,-0.20163241999999937,0.032802499999999915,0.02401051999999997,0.01783934999999997,0.06146807771742212,0.9190957546234131
625,0000625.bin,127429443.73841491,122776314.52676232,False,0.907,0.006209589321875267,0.10490243969041536,2.3005481499e-05,1.2568888332000001e-05,9.44938995e-07,0.10425293529501527,0.08509138909183518,0.14644411626588058,-0.09317172000000068,-0.07700333999999995,-0.11480707999999974,0.04677291000000014,0.036208149999999946,-0.09091322000000006,0.0966411381751358,0.3587070107460022
626,0000626.bin,705145.7703098102,2152334.7059893464,False,0.907,0.006421905255956998,0.12710042130394594,2.2732055346000002e-05,1.3276809545999999e-05,1.642806165e-06,0.07956841681588563,0.06574327030086716,0.13247455251180837,-0.0792130900000001,-0.06450419999999984,0.07107381999999947,-0.007511279999999696,-0.012703770000000015,-0.11179453999999978,0.06888455031032395,0.4954451620578766
627,0000627.bin,1566452.1628833215,4723031.917940652,False,0.907,0.006246559257007573,0.1345262172042518,2.2835067255e-05,1.4466820368e-05,5.771195429999999e-07,0.06091685639993097,0.04761297794902576,0.1391687999641062,-0.05995737000000009,-0.04746188000000012,0.09157813000000063,0.01076926999999997,0.0037902000000002356,-0.10479217999999996,0.05325540203010498,0.6942302584648132
628,0000628.bin,999000000.019713,999000000.019713,True,0.907,0.0059681744229544975,0.14480177369946126,2.5344530211e-05,9.383017644e-06,6.20485866e-07,0.05089955255491888,0.03784960622374924,0.20799935309257916,-0.04541878000000032,-0.034791479999999715,-0.20789955000000004,0.02297605000000044,0.014904549999999909,0.006442669999999996,0.04987706689974149,0.8120866417884827
629,0000629.bin,2661737.80271662,1370807.9148545417,False,0.907,0.006112073486133339,0.11708029000064972,2.0787705939e-05,1.2007072076999998e-05,2.472426957e-06,0.1251376548984357,0.10359214247340236,0.06530554602698029,-0.09546216000000006,-0.07915579000000013,0.05750160999999945,0.08090987999999986,0.06682583999999978,-0.030957700000000053,0.10455461737336572,0.7634869813919067
630,0000630.bin,1000000000.0,1000000000.0000006,True,0.907,0.0059774744139926275,0.06900045440102841,2.5499971497e-05,9.941905974e-06,1.7253012776999997e-05,0.06532643859548765,0.050837773684159655,0.11466848670803888,-0.03392460000000019,-0.024011070000000096,-0.10466028999999992,0.05582710000000005,0.04481013000000035,0.04685174000000005,0.07503488375657374,0.7639657855033875
631,0000631.bin,1547208.0781517671,3051620.8181849117,False,0.907,0.0060382867653660495,0.13493926110554602,2.1430582173e-05,1.1706886191e-05,7.57996239e-07,0.10165535769127039,0.08289897488921112,0.1035317153967248,-0.0889045100000013,-0.0733483899999997,0.08528225999999957,0.04929299999999793,0.03862970000000002,-0.05870052999999999,0.09059674406502186,0.5678315162658691
632,0000632.bin,7460332.771656698,8464216.131473163,False,0.907,0.0062357585524927955,0.113245627597568,2.3686246584e-05,1.2519783275999999e-05,8.909120219999998e-07,0.07896447790939047,0.06426178135964268,0.09106690608144412,-0.07860651000000012,-0.06425716000000015,0.09048192000000034,0.007510349999999889,0.0007706700000002281,-0.010305510000000146,0.06986860396397622,0.8872869610786438
633,0000633.bin,999000000.0240892,999000000.0240892,True,0.907,0.006212368612850492,0.036259965547925536,2.3075250198000005e-05,1.3696764080999998e-05,1.134335202e-06,0.08587338894486772,0.07538140009220391,0.09139055805661456,-0.07396866000000012,-0.06038372000000039,-0.08962313000000023,-0.04362197000000013,-0.0451238499999997,-0.017886549999999852,0.08195907155560285,0.8834147453308105
634,0000634.bin,1000000000.0,999999999.9999992,True,0.907,0.005970173954455957,0.11664675027478257,2.2510539051e-05,1.2441122694000003e-05,1.2907314420000001e-06,0.06655725950608612,0.053962175344759174,0.1875036274227251,-0.06654398999999994,-0.05354661000000034,-0.1874015600000003,-0.0013289799999998974,-0.006684079999999836,0.006185919999999987,0.06644980765692655,0.8679908514022827
635,0000635.bin,999000000.000372,66129791.34391047,True,0.907,0.006043996982402879,0.14399326567038248,2.5088028965999996e-05,1.0951241300999998e-05,9.940140209999999e-07,0.052545890646515915,0.041950108888846635,0.17604410102311333,-0.00027710000000018276,0.005874099999999986,-0.1748106900000001,0.052545160000000084,0.041536809999999875,0.02080260000000003,0.048539686418293794,0.4330812096595764
636,0000636.bin,2966933.6226708936,2713883.9422187284,False,0.907,0.006504590187853133,0.13821099225640526,2.5848151328999998e-05,1.5507543050999997e-05,3.58284927e-07,0.03835601703249418,0.03728838839887387,0.14583594641972492,0.032666269999999685,0.03539076999999943,-0.14462130999999956,0.020102210000000106,0.011743820000000493,0.01878297000000011,0.0363658508195505,0.5691795349121094
637,0000637.bin,999000000.0163023,999000000.0163023,True,0.907,0.005917803685923798,0.12303747784654177,2.2705115433e-05,1.1327892575999999e-05,2.2152530399999998e-07,0.03313737314281995,0.026980987964550368,0.14820386102569702,-0.03162043999999965,-0.0226900600000002,0.10280488999999951,-0.009911270000000331,-0.014599140000000094,-0.10674989000000007,0.030312296966266014,0.7244507074356079
638,0000638.bin,1000000000.0,1000000000.0000004,True,0.907,0.005971522232475363,0.017446809512661168,1.8914149254e-05,1.3622190582e-05,7.949409468000001e-06,0.1358364746969082,0.11522760025104102,0.10568961974590775,-0.1355908900000003,-0.11521210000000048,-0.10389652000000035,0.008164460000000297,0.0018899399999999964,0.01938579000000005,0.12278875911485661,0.8039959073066711
639,0000639.bin,276432301.8723005,288442989.003364,False,0.907,0.0060893354358618765,0.05872329716793742,2.0841699879e-05,1.1669513856e-05,2.414096685e-06,0.132654768567335,0.11213270890816342,0.07192458627899392,-0.13159836,-0.11175690000000005,-0.03825476999999953,0.016708060000000143,0.009172770000000134,0.06090745999999981,0.11976483762824626,0.8261911869049072
640,0000640.bin,1000000000.0,999999999.9999992,True,0.907,0.006508499720812416,0.10736562354128855,2.6826919119e-05,1.45639494e-05,1.408295889e-06,0.026289876857750333,0.03162927984103501,0.11094370096288347,0.02468525999999948,0.028164949999999956,-0.11054101000000006,-0.009044090000000119,-0.014392600000000212,0.00944403999999992,0.023748409036116636,0.9479550719261169
641,0000641.bin,999000000.0053084,999000000.0053084,True,0.907,0.005811232661942703,0.1257187400166839,2.1082816755e-05,9.644560925999999e-06,7.02137436e-07,0.11537444672928793,0.09527352654461395,0.22903478122100712,-0.08284677000000004,-0.0680988300000244,-0.125501109999988,0.08029741999999994,0.06663027999997476,0.19158915000000784,0.11162762188306734,0.711730420589447
642,0000642.bin,999000000.0163416,999000000.0163416,True,0.907,0.005778379080339805,0.05796000238343796,2.3083565505e-05,9.762419667e-06,3.281011734e-06,0.081260524593387,0.06490412939090145,0.11354570771863812,-0.0671698000000003,-0.054329499999999885,-0.11314539999999998,0.04573282000000015,0.03550846999999986,0.009526079999999913,0.07862389777482706,0.8353552222251892
643,0000643.bin,999000000.0012928,999000000.0012928,True,0.907,0.0062302068833123584,0.12952500848222,2.4743927208e-05,1.2886410537000001e-05,1.735058325e-06,0.015128483563516744,0.009769645395867999,0.15418540981531445,0.00021470000000001587,0.006162990000000299,-0.09066180999999955,0.015126959999999875,0.007580470000000072,-0.12471398000000018,0.0067496446559506765,0.6901455521583557
644,0000644.bin,1000000000.0,999000000.0201168,True,0.907,0.005491728603864641,0.012664753550291752,1.9686334668e-05,9.417395988e-06,4.6261214999999995e-07,0.10016039051441954,0.08300248867939132,0.05891642117222056,-0.09768737000000009,-0.0816442699999999,-0.053997799999999804,0.02211971000000008,0.01495414000000008,0.023566550000000006,0.09401534026679832,0.9283508658409119
645,0000645.bin,999000000.0180401,434000000.00964814,True,0.907,0.006357012039293581,0.12273769885791362,2.6855723894999997e-05,1.2399951563999999e-05,1.000710711e-06,0.05054894903954478,0.04298509543783744,0.13848775216249687,0.018957239999999955,0.023315200000000202,-0.13510493999999987,0.04685956999999997,0.03611259999999977,0.030422239999999864,0.04617759623253013,0.8460796475410461
646,0000646.bin,999000000.0339196,999000000.0339196,True,0.907,0.005712018425613205,0.0604036857397015,1.8971839887e-05,9.829731912e-06,6.699116424e-06,0.1296773375888705,0.10842717839123771,0.09318537695390275,-0.1136339799999996,-0.09588616000000036,-0.08645040999999973,0.06247823999999984,0.05061914000000016,-0.03478276999999994,0.11135041825955462,0.7349773645401001
647,0000647.bin,2429600.213769663,1754707.8679512774,False,0.907,0.006314517767686073,0.12569511142091194,2.5943971053e-05,1.2977491527e-05,3.3258224999999995e-08,0.060788956250885075,0.0622949115507074,0.11505495512459492,0.05459544999999941,0.05449580000000044,-0.11401698999999978,-0.026732639999999704,-0.030180520000000165,-0.015419750000000065,0.06114064220585113,0.8189317584037781
648,0000648.bin,1000000000.0,999999999.9999996,True,0.907,0.005968051277697185,0.10693152904672903,2.2330557249e-05,1.3421271863999998e-05,1.188013827e-06,0.028124936275584756,0.02742293436413044,0.14211539682414806,-0.017088710000000007,-0.009600370000000054,-0.14125065000000026,-0.02233804000000007,-0.0256875500000001,-0.015653749999999987,0.029696608162389317,0.8265454173088074
649,0000649.bin,1000000000.0,999999999.9999992,True,0.907,0.006273104609409047,0.04599614874920395,2.1792954182999998e-05,1.2490723245e-05,2.8768499759999997e-06,0.09703797458654503,0.07838306103946376,0.11593011333051728,-0.08278442000000029,-0.06763301000000059,-0.11109909000000036,0.05062715000000012,0.039619190000000255,0.033117719999999996,0.09196824694483566,0.7896773815155029
650,0000650.bin,999000000.0106106,999000000.0106106,True,0.907,0.006275651148722045,0.07159199843954694,2.5772730984e-05,1.3014623621999999e-05,3.16645329e-07,0.029881912264756356,0.025860768905052133,0.10212360896852023,0.013798450000000184,0.018596710000000728,0.10193632999999963,0.026505309999999838,0.017970579999999566,-0.006181919999999921,0.02840893437285832,0.9373908042907715
651,0000651.bin,999000000.0117588,999000000.0117588,True,0.907,0.006352437263082156,0.1215609137672041,2.606012409e-05,1.2901659770999999e-05,1.061299239e-06,0.0404681643125568,0.03868924524144261,0.15654115788613254,-0.023760199999999905,-0.015348549999999959,0.12375352999999921,-0.032758590000000004,-0.03551449999999988,-0.09586551999999986,0.0392582107730705,0.45584118366241455
652,0000652.bin,1000000000.0,1000000000.0000008,True,0.907,0.006507276941946675,0.11944771083050483,2.8207272093e-05,1.2870380523e-05,4.01552151e-07,0.035352979263373316,0.03645472631438107,0.1686119737412769,0.03366757000000008,0.036293420000000395,0.13228992000000048,0.010785539999999927,0.003425599999999818,-0.10454365000000011,0.036198483487268424,0.8734127283096313
653,0000653.bin,1000000000.0,1000000000.0,True,0.907,0.006461115753710416,0.05009092624752127,2.7403038663e-05,1.3383641270999998e-05,4.929004079999999e-07,0.028300137237131776,0.03335534210777232,0.08213346307210061,0.008159019999999748,0.013180320000000417,-0.018080809999999968,-0.027098489999999937,-0.030640790000000296,-0.0801186000000001,0.030394226732650517,0.9411492347717285
654,0000654.bin,3818952.7227648143,2747472.282169886,False,0.907,0.005977424708570013,0.13674700587149163,2.2047092066999997e-05,1.2866155302e-05,1.1525514e-08,0.0930954164991671,0.07515800680191619,0.11575170046097441,-0.07666702000000052,-0.06237512000000003,0.05738891999999909,0.052810270000000124,0.04192934999999972,-0.10052346999999974,0.08642105317689684,0.7894611954689026
655,0000655.bin,1000000000.0,999999999.9999992,True,0.907,0.006182031437204378,0.13474322589401,2.2901412534e-05,1.2705446754e-05,1.08774666e-07,0.05754578869883107,0.043086804007131295,0.19640425798732283,-0.04441797000000012,-0.03365748999999958,-0.19456649999999992,0.03658636000000004,0.02690066999999951,0.02680502999999998,0.05273728779875588,0.8763155937194824
656,0000656.bin,1000000000.0,1000000000.0000004,True,0.907,0.006269638109223936,0.04761527889006218,2.6724678980999998e-05,1.1713063362e-05,4.673646978e-06,0.010259417369265942,0.012539149572160034,0.06368210546504015,-0.0072617199999998345,-0.0005601899999998238,0.05458777999999989,-0.00724727999999987,-0.012526630000000054,-0.03279611000000013,0.011520911756316206,0.8440575003623962
657,0000657.bin,999000000.029542,999000000.029542,True,0.907,0.0062947691570975715,0.13041595546464477,2.2739157441e-05,1.3318608303e-05,1.82336154e-07,0.07169589231322558,0.05555883071663867,0.19796726875394477,-0.054685300000000214,-0.04258324000000009,-0.1962709200000005,0.04636614000000017,0.03568545000000006,0.025860500000000116,0.06624490430509927,0.8903065323829651
658,0000658.bin,1000000000.0,1000000000.0000002,True,0.907,0.006613205980171877,0.11894239990324033,2.6552649123e-05,1.4446940508e-05,5.839393559999999e-07,0.02374677851826851,0.027817159014646493,0.1269680199487451,0.023696659999999967,0.02735230000000047,-0.12657893000000012,0.0015420100000001298,-0.005064190000000279,0.009932400000000102,0.022865274320149086,0.9221424460411072
659,0000659.bin,999000000.0255564,999000000.0255564,True,0.907,0.005908353623833749,0.13789325426840218,2.3977513559999998e-05,9.566272716e-06,6.05846241e-07,0.04200348033161648,0.031187702114263246,0.19659425049863377,-0.04122366999999994,-0.031147280000000305,-0.19659185999999965,0.008056139999999837,0.0015873600000003857,-0.0009694900000000983,0.04160460272265354,0.880530059337616
660,0000660.bin,999000000.0337453,999000000.0337453,True,0.907,0.006324805494325171,0.1046499128123908,2.3422775376e-05,1.2662834184e-05,1.467689223e-06,0.030894657587830134,0.02037802990159985,0.11492375265072163,-0.029681129999999573,-0.020298639999999955,0.11224029000000066,0.008573819999999729,0.0017970299999998322,-0.02468980000000002,0.021555905312880298,0.9001482129096985
661,0000661.bin,999000000.0007707,999000000.0007707,True,0.907,0.006118062735389996,0.11051594868743439,2.3052787758e-05,1.2354194853e-05,1.7383165800000002e-06,0.06377247753334521,0.052399312179303645,0.13427567515629346,0.004791629999999719,0.010473349999999777,-0.12984428000000017,0.06359221000000018,0.051341960000000235,0.03421139999999999,0.058144176383506184,0.751980721950531
662,0000662.bin,10910482.0609456,2305442.1017897893,False,0.907,0.005893047884543382,0.14591706679670977,1.9932989075999998e-05,1.2840416588999998e-05,1.1702390699999998e-07,0.041961227674539664,0.02960536167736648,0.16002920794216433,-0.03271488000000054,-0.023693139999999627,0.08966668999999976,0.02627701000000034,0.01775140999999993,-0.13254898000000004,0.03644183926498668,0.45129701495170593
663,0000663.bin,1000000000.0,1000000000.0000008,True,0.907,0.00627070853082281,0.13403173101034052,2.5759328594999997e-05,1.2072624563999999e-05,1.4202147959999999e-06,0.03517424130864056,0.023732354313923423,0.17420324773094223,-0.015539429999999526,-0.007624040000000079,-0.1734320899999998,0.03155555999999985,0.022474399999999967,0.016373200000000077,0.033913006656543176,0.7422248125076294
664,0000664.bin,536046468.63108534,79923507.83855502,False,0.907,0.006014371361902116,0.13003433431034675,2.510192685e-05,1.1411541141e-05,3.858404549999999e-07,0.03775485679961855,0.028260058241390468,0.14987897659054314,-0.03772866000000004,-0.027908519999999642,0.09633242000000022,0.00140621000000011,-0.004443580000000155,-0.11482061000000014,0.03332915591292555,0.7878393530845642
665,0000665.bin,999000000.0310704,999000000.0310704,True,0.907,0.006432081810560182,0.1067245180505153,2.5741052337e-05,1.5764290541999998e-05,5.22897375e-07,0.027337324155243994,0.032446841669452726,0.12300029185060792,0.007842669999999437,0.012904110000000444,-0.1226366199999997,-0.026188199999999915,-0.029770480000000377,-0.009451519999999979,0.02850403088406005,0.9310895800590515
666,0000666.bin,1000000000.0,1000000000.0000004,True,0.907,0.005867984310516182,0.08108568535868343,2.2353968637e-05,9.759888137999999e-06,9.102159066e-06,0.10106883533667141,0.08481567571106195,0.16473628638199223,-0.10091306000000001,-0.08419766000000015,-0.16322466999999988,-0.005609259999999676,-0.010220219999999993,0.022265469999999912,0.1107171393868426,0.5955367684364319
667,0000667.bin,999000000.0216408,999000000.0216408,True,0.907,0.006305263054426812,0.09868397936451091,2.3049592565999997e-05,1.4032388369999999e-05,1.610938329e-06,0.006272479459495805,0.004938207234088367,0.12318672393563167,-0.006114869999999769,0.00040732000000020597,-0.12317462000000093,0.0013972699999998603,-0.004921380000000255,-0.0017268299999999145,0.008683812700109145,0.8720105290412903
668,0000668.bin,1000000000.0,1000000000.0,True,0.907,0.006480169142581657,0.12938349846057404,2.5594094526000003e-05,1.3949859924e-05,2.0178057899999995e-07,0.02383593044397463,0.023317877368914008,0.16840380263303417,-0.016563059999999814,-0.008729259999999833,-0.1682482599999998,-0.01714108000000008,-0.021622290000000346,-0.007236280000000083,0.0236857058289582,0.9322801232337952
669,0000669.bin,1000000000.0,1000000000.0000008,True,0.907,0.006172246407008314,0.07744102414086367,2.4891113247000003e-05,1.3299830544e-05,1.433947515e-06,0.08298529830596388,0.0673796661574755,0.12042314128753369,-0.0816606700000001,-0.06697351999999956,-0.06371463000000015,0.014768029999999807,0.007386950000000401,0.10218697999999991,0.0776352973692312,0.8467999696731567
670,0000670.bin,3956668.3894898924,1163704.6960365123,False,0.907,0.00576022729339092,0.12191445842322066,2.2654586955e-05,1.0874262399e-05,1.078629552e-06,0.09558849456394708,0.08143190993824045,0.10914039332920401,-0.09293776000000023,-0.07739364000000021,0.08227993000000025,-0.022354709999999958,-0.025325489999999454,-0.07170522000000014,0.08624300082316573,0.44544604420661926
671,0000671.bin,347077420.617351,498254811.93033534,False,0.907,0.006020529282565434,0.10095246996673944,2.1563861318999996e-05,1.2477894428999999e-05,5.182000824e-06,0.08743294448225608,0.07082976749604819,0.07037328293446736,-0.08269352999999988,-0.06802599000000023,0.06631788999999998,0.028395419999999907,0.019731210000000356,-0.023544349999999964,0.06128830549677343,0.7769683599472046
672,0000672.bin,999000000.0135076,999000000.0135076,True,0.907,0.006450006147554699,0.03473368123927217,2.8720205514e-05,1.0689848169e-05,2.871024156e-06,0.035512923625162035,0.03175872303116901,0.059857151743070464,0.020085289999999128,0.02440707999999991,0.05985580000000053,0.029287350000000455,0.020320210000000224,0.0004022699999999662,0.034613974851581304,0.8853208422660828
673,0000673.bin,5021409.253429122,9008784.918743318,False,0.907,0.006230827287361495,0.14049434260050847,2.5236239027999996e-05,1.0564409855999999e-05,1.36828692e-07,0.06341495326371602,0.05739908437893036,0.14146376960316148,0.043015479999999946,0.04469213999999951,-0.14015616999999947,0.0465953299999999,0.03601760000000015,0.019189740000000056,0.06094859471049715,0.7882580757141113
